Sample Code,SKU Code,Size,Fabric,Print,Colour,Fabric Cost,Accessories Cost,Operational Cost,Stitching Cost,Margin
1-M-BPS-LS-XS-RL-POL,1-M-BPS-LS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-M-BPS-SS-XS-SL-POL,1-M-BPS-SS-S-SL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-SL-POL,1-M-BPS-SS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-SL-POL,1-M-BPS-SS-L-SL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-SL-POL,1-M-BPS-SS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-SL-POL,1-M-BPS-SS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-SL-POL,1-M-BPS-SS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-RL-POL,1-M-BPS-SS-S-RL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-RL-POL,1-M-BPS-SS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-RL-POL,1-M-BPS-SS-L-RL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-RL-POL,1-M-BPS-SS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-RL-POL,1-M-BPS-SS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-BPS-SS-XS-RL-POL,1-M-BPS-SS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-XS-SL-POL,Extra Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-S-SL-POL,Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-L-SL-POL,Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-SL-POL,1-W-BPS-LS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-XS-RL-POL,Extra Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-S-RL-POL,Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-L-RL-POL,Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-LS-XS-RL-POL,1-W-BPS-LS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-XS-SL-POL,Extra Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-S-SL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-L-SL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-SL-POL,1-W-BPS-SS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-XS-RL-POL,Extra Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-S-RL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-L-RL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-W-BPS-SS-XS-RL-POL,1-W-BPS-SS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-LS-XS-SL-POL,2-M-BPS-LS-S-SL-POL,Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-SL-POL,2-M-BPS-LS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-SL-POL,2-M-BPS-LS-L-SL-POL,Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-SL-POL,2-M-BPS-LS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-SL-POL,2-M-BPS-LS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-SL-POL,2-M-BPS-LS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-RL-POL,2-M-BPS-LS-S-RL-POL,Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-RL-POL,2-M-BPS-LS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-RL-POL,2-M-BPS-LS-L-RL-POL,Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-RL-POL,2-M-BPS-LS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-RL-POL,2-M-BPS-LS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-LS-XS-RL-POL,2-M-BPS-LS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-M-BPS-SS-XS-SL-POL,2-M-BPS-SS-S-SL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-SL-POL,2-M-BPS-SS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-SL-POL,2-M-BPS-SS-L-SL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-SL-POL,2-M-BPS-SS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-SL-POL,2-M-BPS-SS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-SL-POL,2-M-BPS-SS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-RL-POL,2-M-BPS-SS-S-RL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-RL-POL,2-M-BPS-SS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-RL-POL,2-M-BPS-SS-L-RL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-RL-POL,2-M-BPS-SS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-RL-POL,2-M-BPS-SS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-M-BPS-SS-XS-RL-POL,2-M-BPS-SS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-XS-SL-POL,Extra Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-S-SL-POL,Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-L-SL-POL,Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-SL-POL,2-W-BPS-LS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-XS-RL-POL,Extra Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-S-RL-POL,Small,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-L-RL-POL,Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-LS-XS-RL-POL,2-W-BPS-LS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,18.75,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-XS-SL-POL,Extra Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-S-SL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-M-SL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-L-SL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-XL-SL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-2XL-SL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-SL-POL,2-W-BPS-SS-3XL-SL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-XS-RL-POL,Extra Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-S-RL-POL,Small,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-M-RL-POL,Medium,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-L-RL-POL,Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-XL-RL-POL,Extra Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-2XL-RL-POL,2X Large,Polyester,,Blue Pinstripe,17.45,0,0,0,0
2-W-BPS-SS-XS-RL-POL,2-W-BPS-SS-3XL-RL-POL,3X Large ,Polyester,,Blue Pinstripe,17.45,0,0,0,0
1-M-GPS-LS-XS-SL-POL,1-M-GPS-LS-S-SL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-SL-POL,1-M-GPS-LS-M-SL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-SL-POL,1-M-GPS-LS-L-SL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-SL-POL,1-M-GPS-LS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-SL-POL,1-M-GPS-LS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-SL-POL,1-M-GPS-LS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-RL-POL,1-M-GPS-LS-S-RL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-RL-POL,1-M-GPS-LS-M-RL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-RL-POL,1-M-GPS-LS-L-RL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-RL-POL,1-M-GPS-LS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-RL-POL,1-M-GPS-LS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-LS-XS-RL-POL,1-M-GPS-LS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-M-GPS-SS-XS-SL-POL,1-M-GPS-SS-S-SL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-SL-POL,1-M-GPS-SS-M-SL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-SL-POL,1-M-GPS-SS-L-SL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-SL-POL,1-M-GPS-SS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-SL-POL,1-M-GPS-SS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-SL-POL,1-M-GPS-SS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-RL-POL,1-M-GPS-SS-S-RL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-RL-POL,1-M-GPS-SS-M-RL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-RL-POL,1-M-GPS-SS-L-RL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-RL-POL,1-M-GPS-SS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-RL-POL,1-M-GPS-SS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-M-GPS-SS-XS-RL-POL,1-M-GPS-SS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-XS-SL-POL,Extra Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-S-SL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-M-SL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-L-SL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-SL-POL,1-W-GPS-LS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-XS-RL-POL,Extra Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-S-RL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-M-RL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-L-RL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-LS-XS-RL-POL,1-W-GPS-LS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-XS-SL-POL,Extra Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-S-SL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-M-SL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-L-SL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-SL-POL,1-W-GPS-SS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-XS-RL-POL,Extra Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-S-RL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-M-RL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-L-RL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
1-W-GPS-SS-XS-RL-POL,1-W-GPS-SS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-LS-XS-SL-POL,2-M-GPS-LS-S-SL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-SL-POL,2-M-GPS-LS-M-SL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-SL-POL,2-M-GPS-LS-L-SL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-SL-POL,2-M-GPS-LS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-SL-POL,2-M-GPS-LS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-SL-POL,2-M-GPS-LS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-RL-POL,2-M-GPS-LS-S-RL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-RL-POL,2-M-GPS-LS-M-RL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-RL-POL,2-M-GPS-LS-L-RL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-RL-POL,2-M-GPS-LS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-RL-POL,2-M-GPS-LS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-LS-XS-RL-POL,2-M-GPS-LS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-M-GPS-SS-XS-SL-POL,2-M-GPS-SS-S-SL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-SL-POL,2-M-GPS-SS-M-SL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-SL-POL,2-M-GPS-SS-L-SL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-SL-POL,2-M-GPS-SS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-SL-POL,2-M-GPS-SS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-SL-POL,2-M-GPS-SS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-RL-POL,2-M-GPS-SS-S-RL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-RL-POL,2-M-GPS-SS-M-RL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-RL-POL,2-M-GPS-SS-L-RL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-RL-POL,2-M-GPS-SS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-RL-POL,2-M-GPS-SS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-M-GPS-SS-XS-RL-POL,2-M-GPS-SS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-XS-SL-POL,Extra Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-S-SL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-M-SL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-L-SL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-SL-POL,2-W-GPS-LS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-XS-RL-POL,Extra Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-S-RL-POL,Small,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-M-RL-POL,Medium,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-L-RL-POL,Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-XL-RL-POL,Extra Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-2XL-RL-POL,2X Large,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-LS-XS-RL-POL,2-W-GPS-LS-3XL-RL-POL,3X Large ,Polyester,,Green Pinstripe,18.75,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-XS-SL-POL,Extra Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-S-SL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-M-SL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-L-SL-POL,Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-XL-SL-POL,Extra Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-2XL-SL-POL,2X Large,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-SL-POL,2-W-GPS-SS-3XL-SL-POL,3X Large ,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-RL-POL,2-W-GPS-SS-XS-RL-POL,Extra Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-RL-POL,2-W-GPS-SS-S-RL-POL,Small,Polyester,,Green Pinstripe,17.45,0,0,0,0
2-W-GPS-SS-XS-RL-POL,2-W-GPS-SS-M-RL-POL,Medium,Polyester,,Green Pinstripe,17.45,0,0,0,0
